benchmark,pair_label,model_variant,runner_model,task_id,comparison_mode,ideal_mode,comparison_log,ideal_log,comparison_start_line,ideal_start_line,comparison_event_count,ideal_event_count,trajectory_similarity,divergence_type,comparison_trajectory_summary,ideal_trajectory_summary,aligned_steps,divergent_steps,similarity_reason,evidence,auditor_model,audit_status
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-1/task_3.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_3.log,0,27,7,6,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-1/task_4.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_4.log,0,27,14,10,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-1/task_5.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_5.log,0,27,7,8,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-1/task_6.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_6.log,0,13,9,9,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-1/task_7.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_7.log,0,33,9,4,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-1/task_8.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_8.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_8.log,0,33,9,7,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-1/task_9.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_9.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_9.log,0,27,9,8,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-2/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_1.log,0,55,12,9,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-2/task_10.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_10.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_10.log,0,27,14,8,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-2/task_11.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_11.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_11.log,0,41,11,16,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-2/task_2.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_2.log,0,27,9,13,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-2/task_3.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_3.log,0,27,15,14,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-2/task_4.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_4.log,0,27,9,11,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-2/task_5.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_5.log,0,41,17,14,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-2/task_6.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_6.log,0,27,13,12,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-2/task_7.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_7.log,0,13,8,6,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-2/task_8.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_8.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_8.log,0,13,16,19,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-2/task_9.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_9.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-2/task_9.log,0,29,10,16,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-3/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-3/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-3/task_1.log,0,27,56,24,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-2-s-1/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-1/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-1/task_1.log,0,27,6,9,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-2-s-1/task_2.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-1/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-1/task_2.log,0,27,19,6,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-2-s-2/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-2/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-2/task_1.log,0,27,5,16,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-2-s-2/task_2.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-2/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-2/task_2.log,0,51,9,5,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-2-s-3/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-3/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-3/task_1.log,0,33,20,8,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-2-s-4/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-4/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-4/task_1.log,0,30,29,28,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-4-s-5/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-4-s-5/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-4-s-5/task_1.log,0,13,26,22,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-4-s-7/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-4-s-7/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-4-s-7/task_1.log,0,27,22,18,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-6-s-6/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-6-s-6/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-6-s-6/task_1.log,0,32,32,17,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-6-s-7/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-6-s-7/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-6-s-7/task_1.log,0,13,9,6,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-8-s-8/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-8-s-8/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-8-s-8/task_1.log,0,46,7,19,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-8-s-9/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-8-s-9/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-8-s-9/task_1.log,0,0,16,11,not_comparable,ideal_plan_missing,,,,,No explicit plan_ideal() call was found in the ideal trajectory log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-8-s-9/task_1.log,mechanical,complete
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-4-d-1-s-1/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-1/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-1/task_1.log,0,30,9,9,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-4-d-1-s-1/task_2.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-1/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-1/task_2.log,0,27,10,10,,,,,,,,,,pending
