benchmark,pair_label,model_variant,runner_model,task_id,comparison_mode,ideal_mode,comparison_log,ideal_log,comparison_start_line,ideal_start_line,comparison_event_count,ideal_event_count,execution_similarity,execution_error_type,comparison_execution_summary,ideal_execution_summary,aligned_operations,divergent_operations,similarity_reason,evidence,auditor_model,audit_status
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-2/task_11.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-2/task_11.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-2/task_11.log,13,13,37,23,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-2/task_12.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-2/task_12.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-2/task_12.log,13,27,15,17,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-2/task_13.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-2/task_13.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-2/task_13.log,13,32,20,15,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-2/task_14.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-2/task_14.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-2/task_14.log,27,13,23,14,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-2/task_15.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-2/task_15.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-2/task_15.log,13,41,19,7,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-2/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-2/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-2/task_2.log,13,13,16,31,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-2/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-2/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-2/task_3.log,137,13,3,13,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-2/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-2/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-2/task_4.log,13,13,51,46,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-2/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-2/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-2/task_5.log,27,13,32,31,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-2/task_6.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-2/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-2/task_6.log,13,59,48,26,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-2/task_7.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-2/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-2/task_7.log,59,13,11,17,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-2/task_8.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-2/task_8.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-2/task_8.log,13,13,17,16,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-2/task_9.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-2/task_9.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-2/task_9.log,45,13,19,16,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-3/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-3/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-3/task_1.log,13,13,23,28,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-3/task_10.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-3/task_10.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-3/task_10.log,13,27,39,30,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-3/task_11.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-3/task_11.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-3/task_11.log,13,13,39,19,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-3/task_12.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-3/task_12.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-3/task_12.log,27,13,13,10,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-3/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-3/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-3/task_2.log,13,13,62,46,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-3/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-3/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-3/task_3.log,13,13,9,5,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-3/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-3/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-3/task_4.log,0,27,22,24,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-3/task_4.log,mechanical,complete
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-3/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-3/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-3/task_5.log,116,0,11,20,not_comparable,ideal_plan_missing,,,,,No explicit plan_ideal() call was found in the iii log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-3/task_5.log,mechanical,complete
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-3/task_6.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-3/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-3/task_6.log,13,13,37,26,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-3/task_7.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-3/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-3/task_7.log,104,13,35,16,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-3/task_8.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-3/task_8.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-3/task_8.log,13,13,19,17,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-3/task_9.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-3/task_9.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-3/task_9.log,13,13,51,39,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-4/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-4/task_1.log,0,27,40,39,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_1.log,mechanical,complete
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-4/task_10.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_10.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-4/task_10.log,13,27,42,31,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-4/task_11.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_11.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-4/task_11.log,13,13,50,44,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-4/task_12.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_12.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-4/task_12.log,0,13,36,34,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_12.log,mechanical,complete
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-4/task_13.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_13.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-4/task_13.log,13,13,37,26,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-4/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-4/task_2.log,13,13,59,42,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-4/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-4/task_3.log,62,27,20,12,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-4/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-4/task_4.log,13,13,47,22,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-4/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-4/task_5.log,13,13,48,26,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-4/task_6.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-4/task_6.log,13,13,52,36,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-4/task_7.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-4/task_7.log,13,13,23,29,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks_mini/k-4-d-4/task_8.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-4/task_8.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-4/task_8.log,76,13,41,26,,,,,,,,,,pending
