path,impact,node_id,field,copy_value,tasks_mini_value,peek
k-3-d-3/task_3.json,major,3,fact,see diff,see diff,"@@ -1,38 +1,20 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
-source = ""datagov/2012-2013-citywide-progress-report/files/rows.txt"""
k-3-d-3/task_3.json,major,4,depends_on,,"[""intersection_of_1_2_3""]",
k-3-d-3/task_3.json,major,4,subquestion,In which Manhattan neighborhood is <hop 1 answer> located?,"In which Manhattan neighborhood is <intersection of node_1, node_2, node_3: PS 77 Lower Lab School> located?",
k-3-d-3/task_3.json,major,4,fact,see diff,see diff,"@@ -1,32 +1,12 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
-source = ""datagov/2013-2014-school-locations/files/rows.txt"""
k-3-d-3/task_3.json,major,5,depends_on,,"[""node_4""]",
k-3-d-3/task_3.json,major,5,subquestion,After whom is <hop 2 answer> named?,After whom is <node_4 answer> named?,
k-3-d-3/task_3.json,major,6,depends_on,,"[""node_5""]",
k-3-d-3/task_3.json,major,6,subquestion,In what year was <hop 3 answer> born?,In what year was <node_5 answer> born?,
k-3-d-3/task_4.json,major,1,subquestion,"In this fiscal year, which Texas counties were in the top 5 for Capital Outlay spending?","In this fiscal year, which Texas counties were in the top 5 for Capital Outlay spending? (Filter for this node: Major Spending Category == 'Capital Outlay'; group by County; sum Amount; normalize County to uppercase; rank desc; take top 5.)",
k-3-d-3/task_4.json,major,1,fact,see diff,see diff,"@@ -1,20 +1,23 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import defaultdict"
k-3-d-3/task_4.json,major,2,subquestion,"In this fiscal year, which Texas counties were in the top 5 for Capital Outlay spending?","In this fiscal year, which Texas counties were in the top 5 for Capital Outlay spending? (Filter for this node: Major Spending Category == 'Capital Outlay'; group by County; sum Amount; normalize County to uppercase; rank desc; take top 5.)",
k-3-d-3/task_4.json,major,2,fact,see diff,see diff,"@@ -1,20 +1,23 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import defaultdict"
k-3-d-3/task_4.json,major,3,subquestion,"In this fiscal year, which Texas counties were in the top 5 for Capital Outlay spending?","In this fiscal year, which Texas counties were in the top 5 for Capital Outlay spending? (Filter for this node: Major Spending Category == 'Capital Outlay'; group by County; sum Amount; normalize County to uppercase; rank desc; take top 5.)",
k-3-d-3/task_4.json,major,3,fact,see diff,see diff,"@@ -1,20 +1,23 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import defaultdict"
k-3-d-3/task_4.json,major,4,subquestion,"In this fiscal year, among the counties from hop 1, which were in the overall top 5 for releases from the Department of Criminal Justice?","In this fiscal year, among the counties from hop 1, which were in the overall top 5 for releases from the Department of Criminal Justice? (Filter for this node: count rows by County; normalize County to uppercase; rank desc; take top 5 overall; then keep counties in hop 1 list.)",
k-3-d-3/task_4.json,major,4,fact,see diff,see diff,"@@ -1,31 +1,12 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import Counter"
k-3-d-3/task_4.json,major,5,subquestion,"In this fiscal year, among the counties from hop 1, which were in the overall top 5 for releases from the Department of Criminal Justice?","In this fiscal year, among the counties from hop 1, which were in the overall top 5 for releases from the Department of Criminal Justice? (Filter for this node: count rows by County; normalize County to uppercase; rank desc; take top 5 overall; then keep counties in hop 1 list.)",
k-3-d-3/task_4.json,major,5,fact,see diff,see diff,"@@ -1,31 +1,12 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import Counter"
k-3-d-3/task_4.json,major,6,subquestion,"In this fiscal year, among the counties from hop 1, which were in the overall top 5 for releases from the Department of Criminal Justice?","In this fiscal year, among the counties from hop 1, which were in the overall top 5 for releases from the Department of Criminal Justice? (Filter for this node: count rows by County; normalize County to uppercase; rank desc; take top 5 overall; then keep counties in hop 1 list.)",
k-3-d-3/task_4.json,major,6,fact,see diff,see diff,"@@ -1,31 +1,12 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import Counter"
k-3-d-3/task_4.json,major,7,subquestion,"In this fiscal year, what were the intake counts from the Department of Criminal Justice for the counties from hop 2?","In this fiscal year, what were the intake counts from the Department of Criminal Justice for the counties from hop 2? (Filter for this node: County in hop 2 list; normalize County to uppercase; count rows by County.)",
k-3-d-3/task_4.json,major,7,fact,see diff,see diff,"@@ -1,46 +1,11 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import Counter"
k-3-d-3/task_4.json,major,8,subquestion,"In this fiscal year, what were the intake counts from the Department of Criminal Justice for the counties from hop 2?","In this fiscal year, what were the intake counts from the Department of Criminal Justice for the counties from hop 2? (Filter for this node: County in hop 2 list; normalize County to uppercase; count rows by County.)",
k-3-d-3/task_4.json,major,8,fact,see diff,see diff,"@@ -1,46 +1,11 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import Counter"
k-3-d-3/task_4.json,major,9,subquestion,"In this fiscal year, what were the intake counts from the Department of Criminal Justice for the counties from hop 2?","In this fiscal year, what were the intake counts from the Department of Criminal Justice for the counties from hop 2? (Filter for this node: County in hop 2 list; normalize County to uppercase; count rows by County.)",
k-3-d-3/task_4.json,major,9,fact,see diff,see diff,"@@ -1,46 +1,11 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import Counter"
k-3-d-3/task_5.json,major,1,subquestion,"In 2019, among Harris, Travis, Dallas, and Bexar counties, which were in the overall top 5 for releases from the Department of Criminal Justice?","In 2019, among Harris, Travis, Dallas, and Bexar counties, which were in the overall top 5 for releases from the Department of Criminal Justice? (Filter for this node: count rows by County; normalize County to uppercase; rank desc; take top 5 overall; then keep counties in the given list.)",
k-3-d-3/task_5.json,major,1,fact,see diff,see diff,"@@ -1,27 +1,12 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import Counter"
k-3-d-3/task_5.json,major,2,subquestion,"In 2020, among Harris, Travis, Dallas, and Bexar counties, which were in the overall top 5 for releases from the Department of Criminal Justice?","In 2020, among Harris, Travis, Dallas, and Bexar counties, which were in the overall top 5 for releases from the Department of Criminal Justice? (Filter for this node: count rows by County; normalize County to uppercase; rank desc; take top 5 overall; then keep counties in the given list.)",
k-3-d-3/task_5.json,major,2,fact,see diff,see diff,"@@ -1,27 +1,12 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import Counter"
k-3-d-3/task_5.json,major,3,subquestion,"In 2021, among Harris, Travis, Dallas, and Bexar counties, which were in the overall top 5 for releases from the Department of Criminal Justice?","In 2021, among Harris, Travis, Dallas, and Bexar counties, which were in the overall top 5 for releases from the Department of Criminal Justice? (Filter for this node: count rows by County; normalize County to uppercase; rank desc; take top 5 overall; then keep counties in the given list.)",
k-3-d-3/task_5.json,major,3,fact,see diff,see diff,"@@ -1,27 +1,12 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import Counter"
k-3-d-3/task_5.json,major,4,subquestion,"In 2019, what were the intake counts from the Department of Criminal Justice for the counties from hop 1?","In 2019, what were the intake counts from the Department of Criminal Justice for the counties from hop 1? (Filter for this node: County in hop 1 list; normalize County to uppercase; count rows by County.)",
k-3-d-3/task_5.json,major,4,fact,see diff,see diff,"@@ -1,46 +1,11 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import Counter"
k-3-d-3/task_5.json,major,5,subquestion,"In 2020, what were the intake counts from the Department of Criminal Justice for the counties from hop 1?","In 2020, what were the intake counts from the Department of Criminal Justice for the counties from hop 1? (Filter for this node: County in hop 1 list; normalize County to uppercase; count rows by County.)",
k-3-d-3/task_5.json,major,5,fact,see diff,see diff,"@@ -1,46 +1,11 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import Counter"
k-3-d-3/task_5.json,major,6,subquestion,"In 2021, what were the intake counts from the Department of Criminal Justice for the counties from hop 1?","In 2021, what were the intake counts from the Department of Criminal Justice for the counties from hop 1? (Filter for this node: County in hop 1 list; normalize County to uppercase; count rows by County.)",
k-3-d-3/task_5.json,major,6,fact,see diff,see diff,"@@ -1,46 +1,11 @@
-import os
-import io
-import pandas as pd
-import boto3
+import csv
+from collections import Counter"
k-3-d-3/task_5.json,major,7,fact,see diff,see diff,"@@ -1 +1 @@
-The county seat is Houston, which is also the largest city in Texas and the fourth-largest city in the United States.
+Harris County is the most populous county in Texas and the third-most populous in the United States. The county seat is Houston, which is also the largest city in Texas and the fourth-largest city in the United States."
k-3-d-3/task_6.json,major,1,subquestion,Which agencies were in the top 20 for total January parking-violation fine amount in 2019?,Which agencies were in the top 20 for total January parking-violation fine amount in 2019-2021? (Filter for this node: group by ISSUING_AGENCY_NAME; sum FINE_AMOUNT; rank desc; take top 20.),
k-3-d-3/task_6.json,major,1,fact,see diff,see diff,"@@ -1,23 +1,20 @@
-import os
-import io
-import pandas as pd
-import boto3
+from collections import defaultdict
-source = ""datagov/parking-violations-issued-in-january-2019/files/data.txt"""
k-3-d-3/task_6.json,major,2,subquestion,Which agencies were in the top 20 for total January parking-violation fine amount in 2020?,Which agencies were in the top 20 for total January parking-violation fine amount in 2019-2021? (Filter for this node: group by ISSUING_AGENCY_NAME; sum FINE_AMOUNT; rank desc; take top 20.),
k-3-d-3/task_6.json,major,2,fact,see diff,see diff,"@@ -1,23 +1,20 @@
-import os
-import io
-import pandas as pd
-import boto3
+from collections import defaultdict
-source = ""datagov/parking-violations-issued-in-january-2020/files/data.txt"""
k-3-d-3/task_6.json,major,3,subquestion,Which agencies were in the top 20 for total January parking-violation fine amount in 2021?,Which agencies were in the top 20 for total January parking-violation fine amount in 2019-2021? (Filter for this node: group by ISSUING_AGENCY_NAME; sum FINE_AMOUNT; rank desc; take top 20.),
k-3-d-3/task_6.json,major,3,fact,see diff,see diff,"@@ -1,23 +1,20 @@
-import os
-import io
-import pandas as pd
-import boto3
+from collections import defaultdict
-source = ""datagov/parking-violations-issued-in-january-2021/files/data.txt"""
k-3-d-3/task_6.json,major,4,subquestion,What were the January moving-violation counts in 2019 for the U.S. national law-enforcement bodies in <hop 1 answer>?,"Among the hop 1 intersection agencies that are U.S. national law-enforcement bodies (United States Park Police, United States Capitol Police, and U.S. Secret Service Uniform Division), which had the highest average number of January moving violations from 2019-2021? (Filter for this node: ISSUING_AGENCY_NAME in {UNITED STATES PARK POLICE, UNITED STATES CAPI...",
k-3-d-3/task_6.json,major,4,fact,see diff,see diff,"@@ -1,42 +1,20 @@
-import os
-import io
-import re
-import boto3
-from botocore import UNSIGNED
-from botocore.config import Config"
k-3-d-3/task_6.json,major,5,subquestion,What were the January moving-violation counts in 2020 for the U.S. national law-enforcement bodies in <hop 1 answer>?,"Among the hop 1 intersection agencies that are U.S. national law-enforcement bodies (United States Park Police, United States Capitol Police, and U.S. Secret Service Uniform Division), which had the highest average number of January moving violations from 2019-2021? (Filter for this node: ISSUING_AGENCY_NAME in {UNITED STATES PARK POLICE, UNITED STATES CAPI...",
k-3-d-3/task_6.json,major,5,fact,see diff,see diff,"@@ -1,42 +1,20 @@
-import os
-import io
-import re
-import boto3
-from botocore import UNSIGNED
-from botocore.config import Config"
k-3-d-3/task_6.json,major,6,subquestion,What were the January moving-violation counts in 2021 for the U.S. national law-enforcement bodies in <hop 1 answer>?,"Among the hop 1 intersection agencies that are U.S. national law-enforcement bodies (United States Park Police, United States Capitol Police, and U.S. Secret Service Uniform Division), which had the highest average number of January moving violations from 2019-2021? (Filter for this node: ISSUING_AGENCY_NAME in {UNITED STATES PARK POLICE, UNITED STATES CAPI...",
k-3-d-3/task_6.json,major,6,answer,"{""UNITED STATES CAPITOL POLICE"": 30, ""UNITED STATES PARK POLICE"": 71, ""US. SECRET SERVICE UNIFORM DIVISION"": 32}",UNITED STATES PARK POLICE,
k-3-d-3/task_6.json,major,6,fact,see diff,see diff,"@@ -1,42 +1,26 @@
-import os
-import io
-import re
-import boto3
-from botocore import UNSIGNED
-from botocore.config import Config"
k-3-d-3/task_6.json,major,7,subquestion,Which federal agency operates <hop 2 answer>?,Which federal agency operates the United States Park Police (from hop 2)?,
k-3-d-4/task_1.json,major,1,subquestion,Which DC Ward had the lowest average total crime count across 2018-2021?,Which DC Ward had the lowest average total crime count across 2018-2021? (Filter for this node: 2018 file; group by WARD in feature properties; count incidents per ward.),
k-3-d-4/task_1.json,major,1,fact,see diff,see diff,"@@ -2,12 +2,11 @@
-import boto3
-from botocore import UNSIGNED
-from botocore.client import Config
-source = 'datagov/crime-incidents-in-2018/files/data.txt'
-bucket = 'lakeqa-yc4103-datalake'
-obj = boto3.client('s3', config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)"
k-3-d-4/task_1.json,major,2,subquestion,Which DC Ward had the lowest average total crime count across 2018-2021?,Which DC Ward had the lowest average total crime count across 2018-2021? (Filter for this node: 2019 file; group by WARD in feature properties; count incidents per ward.),
k-3-d-4/task_1.json,major,2,fact,see diff,see diff,"@@ -2,12 +2,11 @@
-import boto3
-from botocore import UNSIGNED
-from botocore.client import Config
-source = 'datagov/crime-incidents-in-2019/files/data.txt'
-bucket = 'lakeqa-yc4103-datalake'
-obj = boto3.client('s3', config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)"
k-3-d-4/task_1.json,major,3,subquestion,Which DC Ward had the lowest average total crime count across 2018-2021?,Which DC Ward had the lowest average total crime count across 2018-2021? (Filter for this node: 2020 file; group by WARD in feature properties; count incidents per ward.),
k-3-d-4/task_1.json,major,3,fact,see diff,see diff,"@@ -2,12 +2,11 @@
-import boto3
-from botocore import UNSIGNED
-from botocore.client import Config
-source = 'datagov/crime-incidents-in-2020/files/data.txt'
-bucket = 'lakeqa-yc4103-datalake'
-obj = boto3.client('s3', config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)"
