model_variant,mode_variant,source_file,answer_failure_figure_group,task_id,event_index,answer_failure_type,answer_failure_subtype,failure_stage,failure_summary,failure_evidence,confidence,eval_path,events_path,row_validation_status,row_model_validation_status
openai_gpt-5-mini,search_d_results_i_plani_computei_k5_skills_off,modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-3-d-4/task_6.json,1,wrong_scope_or_filter,used 2021-22/current private and postsecondary sources,source_selection,"The run used 2021-22/current private-school and postsecondary sources instead of the task's 2017-18 sources, which changed the final count inputs to 22 and 10 and led to [110] instead of [109].",Turn 11 switches to `private-school-locations-2021-22-1ec7b`; Turn 19 switches to `postsecondary-school-locations-current-5a74c` and returns Polk County = 10; Turn 20 returns the 2021-22 private-school count of 22.,high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,valid_with_warnings,repaired_pass
openai_gpt-5-mini,search_d_results_i_plani_computei_k5_skills_off,modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-3-d-2/task_6.json,1,wrong_scope_or_filter,used NMCBSA-based matching instead of CITY+CBSA filters,source_selection,The district-office search path drifted to NMCBSA/name-based matching on the 2022-23 file instead of the authored city-plus-CBSA filtering logic.,"Turn 13 | Model response #13 [role=assistant block=1 tool_use] query_ideal({""dataset_id"": ""school-district-office-locations-2022-23"", ""file_path"": ""files/data-8V0eVK.txt"", ""sql"": ""SELECT \""CBSA\"", \""NMCBSA\"", COUNT(*) as cnt FROM t WHERE \""NMCBSA\"" LIKE '%Lansing%' AND \""SCHOOLYEAR\"" = '2022-2023' GROUP BY \""CBSA\"", \""NMCBSA\"";"", ""intent"": ""Find CBSA code/name and count of district administrative offices in Lansing CBSA for 2022-2023""}); Turn 19 | Model response #19 [role=assistant block=1 tool_use] execute_ideal({""code"": ""import json\ncount = 0\n...\nif props.get('NMCBSA') == 'Lansing-East Lansing, MI' and props.get('SCHOOLYEAR') == '2022-2023':\n count += 1\nprint(count)"", ""intent"": ""Count school district administrative office features in School_District_Office_Locations_2022-23 where NMCBSA == 'Lansing-East Lansing, MI' and SCHOOLYEAR == '2022-2023'"", ""dataset_id"": ""school-district-office-locations-2022-23"", ""file_path"": ""files/data-8V0eVK.txt""})",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_d_results_i_plani_computei_k5_skills_off,modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-4-d-1/task_1.json,1,wrong_scope_or_filter,used arrest dataset instead of crime dataset,task_understanding,"When the run reached the 2019 crime-description step, it queried the arrest dataset again and pulled DRUNK DRIVING ALCOHOL/DRUGS as the leading description.","Turn 9 | query_ideal on arrest-data-from-2010-to-2019 for 2019 ""Charge Description"" counts in Area ID 09; Turn 9 | Tool result rows begin with [""DRUNK DRIVING ALCOHOL/DRUGS"", 458], then [null, 303], [""SHOPLIFTING"", 271]",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_d_results_i_plani_computei_k5_skills_off,modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-6-d-3/task_4.json,1,wrong_scope_or_filter,used current dataset instead of task-specified 2019-20 source,source_selection,The run used `postsecondary-school-locations-current-5a74c` for the final postsecondary step instead of the task's `postsecondary-school-locations-2019-20-64b31` source.,"Turn 19 | Model response #19 [stop_reason=tool_use] Model response #19 [role=assistant block=1 tool_use] list_files({""dataset_ids"": [""postsecondary-school-locations-2022-23"", ""postsecondary-school-locations-current-5a74c""], ""limit"": 100}); Turn 20 | Model response #20 [stop_reason=tool_use] Model response #20 [role=assistant block=1 tool_use] query_ideal({""dataset_id"": ""postsecondary-school-locations-current-5a74c"", ""file_path"": ""files/Postsecondary_School_Locations_Current_-3631565628879840217.txt"", ""sql"": ""-- Count postsecondary institutions per county in Iowa (STFIP='19') and return counts for Polk, Linn, Pottawattamie, Scott, Sioux if present\nSELECT \""CNTY\"", \""NMCNTY\"", COUNT(*) AS postsecondary_count\nFROM t\nWHERE \""STFIP\""='19' AND \""NMCNTY\"" IN ('Polk County','Linn County','Pottawattamie County','Scott County','Sioux County')\nGROUP BY \""CNTY\"",\""NMCNTY\""\nORDER BY postsecondary_count DESC;"", ""intent"": ""Get postsecondary counts for candidate counties in Iowa""}) ... Tool result: {""columns"": [""CNTY"", ""NMCNTY"", ""postsecondary_count""], ""rows"": [[""19153"", ""Polk County"", 10], [""19163"", ""Scott County"", 7], [""19113"", ""Linn County"", 6], [""19167"", ""Sioux County"", 3], [""19155"", ""Pottawattamie County"", 2]]}",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_d_results_i_plani_computei_k5_skills_off,modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-6-d-3/task_2.json,1,wrong_scope_or_filter,used parking-violations instead of moving-violations dataset,task_understanding,The moving-violation comparison was queried from a parking-violations dataset instead of the moving-violations datasets named in the plan/task.,"Turn 8 | Model response #8 [role=assistant block=1 tool_use] query_ideal({""dataset_id"": ""parking-violations-issued-in-january-2019"", ""file_path"": ""files/data.txt"", ""sql"": ""SELECT\n CASE\n WHEN lower(\""properties\"" -> 'ISSUING_AGENCY_NAME') LIKE '%park police%' THEN 'UNITED STATES PARK POLICE'\n WHEN lower(\""properties\"" -> 'ISSUING_AGENCY_NAME') LIKE '%capitol police%' THEN 'UNITED STATES CAPITOL POLICE'\n WHEN lower(\""properties\"" -> 'ISSUING_AGENCY_NAME') LIKE '%secret service%' THEN 'US SECRET SERVICE'\n ELSE lower(\""properties\"" -> 'ISSUING_AGENCY_NAME')\n END AS agency_group,\n COUNT(*) AS moving_count\nFROM read_json_auto('s3://lakeqa-yc4103-datalake/datagov/parking-violations-issued-in-january-2019/files/data.txt', '$.features[*].properties')\nWHERE (...)\nGROUP BY agency_group;"", ""intent"": ""Count moving violations in Jan 2019 for park/capitol/secret service agencies""})",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_d_results_i_plani_computei_k5_skills_off,modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-6-d-3/task_3.json,2,wrong_scope_or_filter,used the 2008-2012 socioeconomic indicators dataset instead of the public-health-indicators dataset named in the task plan,task_understanding,"For the last hop, the run used the 2008–2012 socioeconomic indicators dataset rather than the public-health-indicators dataset named in the task plan.","Turn 27 | search_value({""query"": ""Harold Washington Library Center community area 'Community Area Number' ...""}) -> dataset_id census-data-selected-socioeconomic-indicators-in-chicago-2008-2012; Turn 33 | submit_answer({""answer"": ""[54013]"", ""reasoning"": ""Harold Washington Library Center was the only branch in the top lists for circulation (top5), visitors (top5), and computer sessions (top3) in 2019–2021; it is in the Loop community area. I used the Chicago community-area socioeconomic dataset to obtain the per-capita income for that community area (2008–2012 ACS).""})",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_d_results_i_plani_computei_k5_skills_off,modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-5-d-4/task_2.json,1,wrong_scope_or_filter,wrong comparison target and dataset branch,source_selection,"The run started with the correct multi-hop plan, but later search/query work diverged from the required Chicago-vs-Los Angeles comparison and instead chased Chicago-vs-Santa Monica and PLACES 2021 queries.","Turn 1 | Model response #1 [role=assistant block=1 tool_use] plan_ideal({""plan_text"": ""1) Use search_value to find Missouri state agency expenditures FY2007-FY2010 dataset. 2) Peek or query file to compute total expenditures per agency for each FY, average across 2007-2010, rank and get 3rd. 3) Find agency Southwest district base city ... 5) For those two terminus cities, compare binge-drinking rates in 2016 and 2018 ... 7) Return department name in [Answer].""}); Turn 23 | Model response #23 [role=assistant block=1 tool_use] query_ideal({""dataset_id"": ""500-cities-local-data-for-better-health-2018-release"", ""file_path"": ""files/rows.txt"", ""sql"": ""SELECT Year, StateAbbr, CityName, MeasureId, Measure, Data_Value FROM t WHERE Measure LIKE '%Binge%' AND ((StateAbbr='IL' AND CityName='Chicago') OR (StateAbbr='CA' AND CityName='Santa Monica')) AND (Year=2016 OR Year=2018)"", ""intent"": ""Get binge drinking rates for Chicago and Santa Monica for 2016 and 2018""}); Turn 31 | Model response #31 [role=assistant block=1 tool_use] query_ideal({""dataset_id"": ""places-local-data-for-better-health-place-data-2021-release-06a9b"", ""file_path"": ""files/rows.txt"", ""sql"": ""SELECT Year, LocationName, StateAbbr, Data_Value FROM t WHERE MeasureId='BINGE' AND LocationName IN ('Chicago','Santa Monica') AND Year=2018"", ""intent"": ""Get 2018 binge drinking prevalence for Chicago and Santa Monica from PLACES 2021 dataset""})",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_d_results_i_plani_computei_k5_skills_off,modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-4-d-5/task_3.json,1,wrong_scope_or_filter,wrong dataset,source_selection,The run grounded its main computation in the `healthcare-payments-data-snapshot-29291` pharmacy file and produced `Levothyroxine Sodium` as the top candidate from that source.,"Turn 4 | Model response #4 [role=assistant block=1 tool_use] peek_file({""dataset_id"": ""healthcare-payments-data-snapshot-29291"", ""file_path"": ""snapshot_data_pharmacy_aug2024.txt"", ""max_rows"": 5}); Turn 15 | Tool result: {""output"": ""Levothyroxine Sodium\n8104232.2\n[10438709, 10378539, 9986062, 9717851, 0]\n"", ""success"": true, ""sandbox_dir"": ""/home/ec2-user/eval_eqa/exploratory-qa-eval/.sandbox_isolated/task_1140087_1778857401223"", ""sandbox_files"": [""healthcare-payments-data-snapshot-29291/files/snapshot_data_pharmacy_aug2024.txt""], ""datasets_in_sandbox"": [""healthcare-payments-data-snapshot-29291""]}",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_d_results_i_plani_computei_k5_skills_off,modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-5-d-3/task_2.json,1,wrong_scope_or_filter,wrong district branch / countywide district-average scope,task_understanding,"The later ISD search repeatedly used broad Harris County district-average queries, but the judge said the only authored comparison record was a single district record for Sheldon ISD and did not match those queries.","Turn 25 | query_ideal(... ""CECounty"")='HARRIS' ... GROUP BY ""CEName"" ORDER BY avg_2020 DESC LIMIT 20 ... select_match: ""No authored record matches: the candidate computes the average SiteISP for a single CEName ('SHELDON ISD') in Harris County ..."" record_intent_match: matches=false; Turn 28 | query_ideal(... ""ProgramYear""='2020-2021' AND ""CECounty""='HARRIS' ... GROUP BY ""CEName"" ... ) ... select_match: ""No authored candidate matches ... district-level averages for Harris County across all CEName ... The only candidate shown computes an average SiteISP for a single CEName (\""SHELDON ISD\"") and does not represent district-level averages for all districts, nor does it filter by ProgramYear.""",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,valid,pass
openai_gpt-5-mini,search_d_results_i_plani_computei_k5_skills_off,modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,Execution/computation failures,tasks_mini/k-5-d-3/task_9.json,1,wrong_scope_or_filter,wrong entity branch,task_understanding,"The run ultimately centered on Harold Washington Library Center and used that branch's address to justify the final answer, rather than following the task metadata's Sulzer Regional Library -> Lincoln Square -> 4 chain.","Turn 21 | query_ideal({""dataset_id"": ""libraries-2019-visitors-by-location"", ""file_path"": ""files/rows.txt"", ""sql"": ""SELECT \""LOCATION\"", \""ADDRESS\"", \""ZIP\"" FROM t WHERE \""LOCATION\"" LIKE '%HAROLD%' OR \""LOCATION\"" LIKE '%WASHINGTON%' LIMIT 10;"", ""intent"": ""Find Harold Washington library address from 2019 visitors dataset""}); Turn 25 | grep_file({""dataset_id"": ""libraries-2021-circulation-by-location"", ""file_path"": ""files/rows.txt"", ""regex_pattern"": ""Harold|Harold Washington|HAROLD WASHINGTON|Harold Washtington"", ""context_lines"": 2}); Turn 32 | submit_answer({""answer"": ""[32]"", ""reasoning"": ""Harold Washington Library Center ranked in the required top lists for 2019-2021 (circulation, visitors, computer sessions). Its address (400 S. State St.) places it in the Loop; the community areas file lists Loop as community area number 32.""})",high,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/eval_results.csv,results_semantic_answer_failures/modes/openai_gpt-5-mini/search_d_results_i_plani_computei_k5_skills_off/answer_failure_events.csv,valid,pass
